Label,Label,Axis1,Axis2,Axis3,date_hour,date_minute,date_second
CZ,3,15.626805,-6.1059628,-7.3657618,17,42,29
CZ,3,4.433912,-4.923227,-4.8279076,17,42,29
CZ,3,0.70613986,-7.698107,-1.5239093,17,42,29
CZ,3,15.679478,-0.19946693,-8.756793,17,42,29
CZ,3,16.742502,-5.411644,-0.37948096,17,42,28
CZ,3,12.167184,0.020799628,2.0123265,17,42,28
CZ,3,10.084228,0.5451298,-1.0905589,17,42,28
CZ,3,9.279777,-1.446846,-0.48243165,17,42,28
CZ,3,9.239075,-2.074127,-0.7433996,17,42,28
CZ,3,9.904663,-1.8275241,-0.41299978,17,42,28
CZ,3,9.512013,-3.5920508,-0.6428431,17,42,28
CZ,3,7.8360724,-5.1746182,4.6842556,17,42,28
CZ,3,12.9189625,-19.706823,19.092562,17,42,28
CZ,3,19.718496,10.940754,-9.386468,17,42,28
CZ,3,14.760104,-3.2496798,-0.92535895,17,42,28
CZ,3,7.0747166,-3.3143234,-0.62847793,17,42,28
CZ,3,1.5919945,-5.684583,0.8583213,17,42,28
CZ,3,11.468077,0.2650082,-6.7983356,17,42,27
CZ,3,17.21416,-8.153005,0.01316811,17,42,27
CZ,3,13.2134495,-1.0996867,-2.136825,17,42,27
CZ,3,11.214292,0.8467992,-0.4249708,17,42,27
CZ,3,10.196755,-1.1116577,-1.2078748,17,42,27
CZ,3,9.921422,-1.5186721,-1.0067618,17,42,27
CZ,3,9.854384,-4.070891,-0.49679685,17,42,27
CZ,3,8.714745,-4.983082,-1.5023615,17,42,27
CZ,3,9.377938,-4.841824,2.493561,17,42,27
CZ,3,19.718496,-19.706823,19.092562,17,42,27
CZ,3,19.718496,10.435577,-8.725668,17,42,27
CZ,3,14.451252,-3.4675522,-0.748188,17,42,27
CZ,3,7.029227,-4.2073607,-0.29568392,17,42,26
CZ,3,3.2511764,-6.4004493,-1.7872716,17,42,26
CZ,3,16.448015,3.0087633,-3.776853,17,42,26
CZ,3,16.845453,-5.1291285,-0.32202014,17,42,26
CZ,3,11.994801,-2.5194483,-1.555034,17,42,26
CZ,3,10.838402,-0.35987845,-0.70509243,17,42,26
CZ,3,10.086622,-0.97758245,-0.664391,17,42,26
CZ,3,8.846426,-3.0294132,-1.6795325,17,42,26
CZ,3,8.14253,-5.325453,-1.34195,17,42,26
CZ,3,9.301324,-2.466776,-2.1176715,17,42,26
CZ,3,15.734544,-2.3398833,-5.627571,17,42,26
CZ,3,19.718496,-13.288568,7.349002,17,42,26
CZ,3,19.718496,5.0055275,-11.320983,17,42,26
CZ,3,12.049868,-3.1970074,-0.8463503,17,42,26
CZ,3,4.86008,-4.6407113,-1.0474633,17,42,26
CZ,3,2.1306899,-7.628675,-0.25258827,17,42,26
CZ,3,9.804107,-0.8195652,-3.5613751,17,42,26
CZ,3,17.836653,-5.636699,-3.965995,17,42,26
CZ,3,11.427375,0.06868366,-0.7721301,17,42,26
CZ,3,10.452935,-0.7118261,-1.34195,17,42,26
CZ,3,9.880721,-1.5833155,-1.4449008,17,42,25
CZ,3,8.856003,-4.5257893,0.5518635,17,42,25
CZ,3,8.697985,-2.718167,-0.415394,17,42,25
CZ,3,5.8656445,-2.1842601,6.027403,17,42,25
CZ,3,10.907833,11.706898,-3.3985693,17,42,25
CZ,3,19.718496,0.9712977,-5.627571,17,42,25
CZ,3,10.254216,-3.8338652,-2.256535,17,42,25
CZ,3,4.2256165,-4.3629837,0.015562311,17,42,25
CZ,3,2.3246202,-7.037307,-0.50158525,17,42,25
CZ,3,10.931775,0.032770637,-4.1934443,17,42,25
CZ,3,17.604416,-5.2847514,-3.705027,17,42,24
CZ,3,11.108946,-2.1028574,-2.9364884,17,42,24
CZ,3,10.424205,0.547524,-0.81761986,17,42,24
CZ,3,10.021978,-1.7006314,-1.4065934,17,42,24
CZ,3,9.808895,-2.6846483,0.12808979,17,42,24
CZ,3,9.11697,-3.2448914,0.2837129,17,42,24
CZ,3,-0.3568857,-4.1810246,3.1639376,17,42,24
CZ,3,9.689184,13.205668,-5.5605335,17,42,24
CZ,3,19.718496,1.1125556,-2.1703439,17,42,24
CZ,3,9.136124,-3.8242884,-0.29807812,17,42,24
CZ,3,3.7850833,-3.5202246,-0.15682021,17,42,23
CZ,3,4.3118076,-6.4483333,1.0857705,17,42,23
CZ,3,10.510396,-0.8698434,-3.513491,17,42,23
CZ,3,15.82313,-3.3550248,-1.5334862,17,42,23
CZ,3,10.821642,-0.19946693,-1.2030864,17,42,23
CZ,3,10.158448,-1.3175591,-0.61650693,17,42,23
CZ,3,9.86875,-2.3757963,-1.4760253,17,42,23
CZ,3,11.168801,-2.0549734,-2.0003555,17,42,23
CZ,3,11.195138,-0.62084645,0.10414778,17,42,23
CZ,3,-5.4828715,19.519178,-20.13344,17,42,23
CZ,3,19.718496,19.519178,-18.3336,17,42,23
CZ,3,19.718496,-3.9487867,-7.514202,17,42,23
CZ,3,4.685303,-3.8458362,-4.859032,17,42,22
CZ,3,1.7476176,-3.1251814,-4.0258503,17,42,22
CZ,3,7.2758293,-4.9782934,-0.32202014,17,42,22
CZ,3,14.341119,-6.4962173,0.7146692,17,42,22
CZ,3,13.359496,-2.016666,-1.7729063,17,42,22
CZ,3,10.522367,-0.8099884,0.30047232,17,42,22
CZ,3,10.390686,-0.52268416,-0.5255273,17,42,22
CZ,3,10.5702505,-2.0573676,-1.2437878,17,42,22
CZ,3,2.3270144,-13.606997,-4.653131,17,42,22
CZ,3,8.657284,-2.0190601,-1.5263035,17,42,22
CZ,3,19.718496,-19.706823,19.092562,17,42,22
CZ,3,19.718496,13.691691,-10.581175,17,42,21
CZ,3,10.359561,-3.5992334,-3.4081461,17,42,21
CZ,3,2.4682722,-4.803517,-3.9827545,17,42,21
CZ,3,2.678962,-9.994146,-1.8806454,17,42,21
CZ,3,13.359496,-1.8347067,-11.768699,17,42,21
CZ,3,19.483864,-7.578397,-2.3786395,17,42,21
CZ,3,12.047473,-1.719785,-1.3682863,17,42,21
CZ,3,10.1369,-0.5897218,-0.82719666,17,42,21
CZ,3,11.080215,-0.11806407,-1.8231846,17,42,21
CZ,3,9.691579,-1.1715128,-1.4449008,17,42,21
CZ,3,10.292523,-3.9320273,-0.49679685,17,42,21
CZ,3,14.472799,-1.1475708,-1.3323733,17,42,21
CZ,3,19.718496,17.328484,10.200497,17,42,21
CZ,3,9.461736,-1.9783587,-1.5215151,17,42,20
CZ,3,11.374702,19.519178,-7.997831,17,42,20
CZ,3,19.718496,-4.317494,-2.2876596,17,42,20
CZ,3,7.6110177,-2.9599814,0.4225766,17,42,20
CZ,3,1.1203368,-4.7771807,4.0904937,17,42,20
CZ,3,8.870368,-2.8690019,-6.0082493,17,42,20
CZ,3,17.724125,-9.702053,-0.3866636,17,42,20
CZ,3,14.494348,-1.9304748,-0.6356605,17,42,20
CZ,3,9.899875,-1.5545851,-1.2844892,17,42,20
CZ,3,9.533562,-1.3845968,-1.5310919,17,42,20
CZ,3,6.2463226,-1.0326492,-3.8007953,17,42,20
CZ,3,4.7978306,-6.091597,-2.4313118,17,42,20
CZ,3,10.10817,19.519178,-7.5644803,17,42,19
CZ,3,19.718496,-4.1355343,-3.477578,17,42,19
CZ,3,6.9813423,-3.8721724,-0.6619968,17,42,19
CZ,3,1.455525,-2.8881555,0.07062895,17,42,19
CZ,3,5.516091,1.5243583,-5.2660465,17,42,19
CZ,3,19.048119,-6.017377,-1.2174516,17,42,19
CZ,3,11.992407,-1.5713445,-1.9979613,17,42,19
CZ,3,10.517578,-1.09011,-0.38187516,17,42,19
CZ,3,10.06268,-0.77168113,-1.3251907,17,42,19
CZ,3,9.643695,-3.3789668,-1.4664485,17,42,19
CZ,3,8.987683,-3.6016276,-1.1001357,17,42,19
CZ,3,7.5463743,-2.291999,0.40821138,17,42,19
CZ,3,12.942904,8.491486,0.93493575,17,42,18
CZ,3,7.6445365,11.608736,-6.235698,17,42,18
CZ,3,19.718496,-0.6064812,-11.306618,17,42,18
CZ,3,11.166407,-4.497059,-3.1112652,17,42,18
CZ,3,2.3748984,-3.8410478,-2.2732944,17,42,18
CZ,3,-0.5220856,-7.549666,0.5758055,17,42,18
CZ,3,10.500819,-2.359037,-6.9348054,17,42,18
CZ,3,16.560543,-4.5521255,-1.2868834,17,42,18
CZ,3,12.662784,-2.9216743,-1.9979613,17,42,18
CZ,3,10.057892,-1.1930606,-0.7793127,17,42,18
CZ,3,9.61257,-1.8418893,-1.021127,17,42,18
CZ,3,8.298154,-3.7740102,-2.3930047,17,42,18
CZ,3,8.935011,-3.7764044,-1.8112136,17,42,18
CZ,3,9.950152,-2.7445033,-1.0737995,17,42,18
CZ,3,12.274922,19.519178,-14.6441345,17,42,18
CZ,3,12.62687,13.627048,-9.209297,17,42,17
CZ,3,19.718496,-1.5713445,-7.94037,17,42,17
CZ,3,7.962965,-4.7173257,-1.5334862,17,42,17
CZ,3,2.4251766,-1.4492402,-2.4528596,17,42,17
CZ,3,0.07407062,-1.7987937,4.131195,17,42,17
CZ,3,10.036344,-3.7572505,-3.3770216,17,42,17
CZ,3,16.744898,-6.386084,-0.94451255,17,42,17
CZ,3,12.995577,-3.0222306,-1.6077064,17,42,17
CZ,3,10.994024,-2.3662195,-1.2749124,17,42,17
CZ,3,8.391527,-3.891326,-0.80086046,17,42,17
CZ,3,9.13373,-3.9966707,-1.401805,17,42,16
CZ,3,9.811289,-2.3638253,-2.5342624,17,42,16
CZ,3,4.376451,-2.481141,0.7074866,17,42,16
CZ,3,2.7052982,-19.706823,5.09127,17,42,16
CZ,3,19.718496,18.578257,-12.151771,17,42,16
CZ,3,14.515895,-3.5274074,0.7577648,17,42,16
CZ,3,4.2711062,-3.9846997,2.1057005,17,42,16
CZ,3,3.0045736,-8.945486,6.518214,17,42,16
CZ,3,11.913398,-1.5952865,-11.115082,17,42,16
CZ,3,19.718496,-8.868872,-3.4871547,17,42,16
CZ,3,11.324425,-1.9161096,-2.5342624,17,42,16
CZ,3,9.16246,-2.8330889,-1.8782512,17,42,16
CZ,3,8.889522,-2.8690019,-1.5957354,17,42,16
CZ,3,10.160842,-3.0006828,-2.4313118,17,42,16
CZ,3,10.002825,-1.4875474,-5.543774,17,42,15
CZ,3,6.9119105,-5.196166,-4.473566,17,42,15
CZ,3,5.8153663,-10.547207,7.6051817,17,42,15
CZ,3,9.184008,19.519178,-7.0209966,17,42,15
CZ,3,19.718496,-2.9025207,-0.89902276,17,42,15
CZ,3,8.6094,-3.2257378,1.270124,17,42,15
CZ,3,0.31109658,0.535553,2.1559787,17,42,15
CZ,3,2.9183822,-3.6279638,-2.7353754,17,42,15
CZ,3,14.436887,-7.5879736,0.8607155,17,42,15
CZ,3,13.948469,-3.3909378,-2.6874914,17,42,15
CZ,3,10.560674,-1.8275241,-1.9596541,17,42,15
CZ,3,10.287735,-1.7461212,-1.1887212,17,42,15
CZ,3,9.394698,-2.323124,-1.7489643,17,42,14
CZ,3,9.083451,-3.7764044,-2.5629928,17,42,14
CZ,3,8.927829,-4.260033,-1.5095441,17,42,14
CZ,3,8.319701,-3.7357028,-0.8655039,17,42,14
CZ,3,13.979594,5.3143797,-2.1057005,17,42,14
CZ,3,11.2933,9.4874735,-1.79206,17,42,14
CZ,3,18.495058,12.097153,-1.7729063,17,42,14
CZ,3,17.16867,-2.4284687,-4.4161053,17,42,14
CZ,3,6.176891,-4.197784,-3.0921116,17,42,14
CZ,3,4.36448,-3.4005146,-3.2142158,17,42,14
CZ,3,8.401104,-4.7723923,-5.7185507,17,42,14
CZ,3,13.072191,-2.7157729,-2.098518,17,42,14
CZ,3,11.800871,-0.9895535,1.3802572,17,42,14
CZ,3,10.747422,-0.23298575,1.1408371,17,42,14
CZ,3,10.563068,-0.0199018,0.25737667,17,42,14
CZ,3,9.86875,-0.54423195,-0.41060558,17,42,14
CZ,3,9.547927,-1.4133272,-0.008379706,17,42,13
CZ,3,9.978883,0.1285387,-0.18315643,17,42,13
CZ,3,8.257452,0.3942951,0.49919105,17,42,13
CZ,3,-1.3073838,-13.554324,-6.657078,17,42,13
CZ,3,19.486258,-1.5497967,-15.563508,17,42,13
CZ,3,6.0787287,-7.5879736,-3.441665,17,42,13
CZ,3,-1.8436849,-2.1842601,3.894169,17,42,13
CZ,3,13.438504,-16.52074,1.899799,17,42,13
CZ,3,16.258875,-8.275109,-2.6850972,17,42,12
CZ,3,10.886286,-2.0813096,-0.5374983,17,42,12
CZ,3,9.873538,-2.5577557,-1.0450691,17,42,12
CZ,3,9.066692,-1.8490719,-1.0426749,17,42,12
CZ,3,7.426664,-2.421286,-1.1360487,17,42,12
CZ,3,4.8816276,-6.1849713,-0.05626374,17,42,12
CZ,3,4.3477206,0.6049848,-9.578004,17,42,12
CZ,3,8.120982,19.519178,-8.215703,17,42,12
CZ,3,19.718496,-6.7930984,-5.493496,17,42,12
CZ,3,8.286182,-3.7309144,-1.0594343,17,42,12
CZ,3,2.3150434,-1.8155531,-2.5629928,17,42,12
CZ,3,5.7195983,1.1724106,-6.7767878,17,42,12
CZ,3,16.685041,-8.868872,-1.3850456,17,42,12
CZ,3,13.067403,-1.1906664,-1.2126632,17,42,12
CZ,3,11.271752,0.25782558,0.38187516,17,42,12
CZ,3,9.844808,-2.3303065,-1.1073183,17,42,12
CZ,3,9.667637,-1.7940053,-1.4664485,17,42,11
CZ,3,11.630882,-3.9224505,-0.7410054,17,42,11
CZ,3,15.950022,2.9728503,-3.6332011,17,42,11
CZ,3,19.718496,19.519178,7.4208283,17,42,11
CZ,3,13.479206,19.519178,-7.65546,17,42,11
CZ,3,19.718496,0.2721908,-14.706384,17,42,11
CZ,3,9.090634,-4.188207,-4.0737343,17,42,11
CZ,3,4.0795703,-5.4786816,-2.919729,17,42,11
CZ,3,3.425953,-3.6040218,0.5279215,17,42,11
CZ,3,16.026636,-13.9733095,-0.17357962,17,42,11
CZ,3,15.3706255,-4.0684967,-3.3842041,17,42,11
CZ,3,11.041908,-2.2824223,-1.8064252,17,42,11
CZ,3,10.148871,-0.10130466,-1.9093759,17,42,11
CZ,3,9.533562,-1.9496284,-2.2349873,17,42,11
CZ,3,8.290971,-4.3150997,-0.7625532,17,42,11
CZ,3,8.427441,-4.695778,-0.5327099,17,42,10
CZ,3,4.172944,-5.3326354,-0.46567222,17,42,10
CZ,3,7.129783,-1.3893852,-2.31639,17,42,10
CZ,3,19.718496,1.675193,-4.9883194,17,42,10
CZ,3,10.613346,-3.4962826,0.19752164,17,42,10
CZ,3,5.1880856,-3.6997898,3.357868,17,42,10
CZ,3,0.9192238,-1.8754082,-0.760159,17,42,10
CZ,3,9.40188,1.378312,-2.2014685,17,42,9
CZ,3,17.17346,-5.6654296,-4.0785227,17,42,9
CZ,3,12.045079,-0.7094319,-0.82719666,17,42,9
CZ,3,10.211121,-2.157924,-1.4041992,17,42,9
CZ,3,9.899875,-2.6918309,-1.471237,17,42,9
CZ,3,9.768193,-3.5848682,-1.5646108,17,42,9
CZ,3,7.417087,-2.7229555,-1.471237,17,42,9
CZ,3,9.502437,-2.2848165,-1.7034745,17,42,9
CZ,3,13.144017,-4.073285,-0.81043726,17,42,9
