Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Timestamp,Label
0.007324,0.246826,-1.424316,-62.656490,250.129776,49.709923,1443757708.780448,1
-0.181641,0.190918,-2.035889,-83.801529,250.129776,19.832062,1443757708.810463,1
-0.033936,0.146729,-2.324463,-78.366409,250.129776,-2.687023,1443757708.840899,1
-0.364014,-0.645264,0.250000,-138.595413,95.282440,22.778625,1443757708.870380,1
-1.058105,0.449707,0.792480,-25.725191,250.129776,33.480915,1443757708.900397,1
-1.129395,0.270020,-1.051025,-58.488548,139.267181,-32.870228,1443757708.930467,1
-1.456787,-0.411621,-0.635742,-88.961830,73.160309,-54.290077,1443757708.960414,1
-1.992188,-0.688232,-1.226318,17.496183,-38.152672,0.656489,1443757708.990593,1
-1.194092,-0.281494,-1.193115,118.076332,21.816793,106.061066,1443757709.020506,1
-0.105713,-0.135986,-1.358154,168.396942,-249.206100,172.992371,1443757709.050397,1
0.356689,-0.100830,-1.101318,78.061066,-102.351143,73.816795,1443757709.080550,1
-0.138672,-0.160400,-1.178955,2.152672,-63.083969,-24.198473,1443757709.110469,1
-0.104004,-0.175293,-1.047852,81.465652,24.030535,-204.396942,1443757709.140563,1
-0.044678,-0.169434,-1.098877,4.687023,-4.381680,-15.725191,1443757709.170487,1
-0.053955,-0.179932,-1.089844,2.931298,-2.564885,8.305344,1443757709.200573,1
-0.047852,-0.179688,-1.096191,-0.152672,6.763359,4.656488,1443757709.230491,1
-0.050049,-0.171143,-1.105713,-3.038168,0.519084,0.167939,1443757709.260617,1
-0.048340,-0.170898,-1.111328,-2.931298,-2.488550,-0.793893,1443757709.290582,1
-0.047607,-0.166992,-1.102539,-8.549619,-2.396947,1.587786,1443757709.320468,1
-0.047852,-0.165771,-1.105225,-6.229008,1.358779,12.183207,1443757709.350461,1
-0.045898,-0.160156,-1.109863,-11.328244,4.122138,-1.694656,1443757709.380466,1
-0.042480,-0.152100,-1.108887,-12.778625,0.076336,-5.465649,1443757709.410466,1
-0.045166,-0.151123,-1.104492,-4.641222,0.793893,-1.435115,1443757709.440612,1
-0.040283,-0.147949,-1.104980,-11.297709,6.076336,0.045802,1443757709.470339,1
-0.040039,-0.138428,-1.111572,29.694656,0.824427,-31.786259,1443757709.500469,1
-0.035400,-0.135986,-1.105713,-10.122137,8.870229,1.923664,1443757709.530487,1
-0.036377,-0.130615,-1.112793,-6.167939,-5.022901,41.343510,1443757709.560558,1
-0.038818,-0.122314,-1.079590,-4.473282,7.679389,4.091603,1443757709.590574,1
-0.035400,0.493896,-1.111572,-2.000000,4.900764,-4.412214,1443757709.620773,1
-0.033203,-0.119141,-1.120361,-4.885496,1.114504,2.503817,1443757709.680481,1
-0.034912,-0.118408,-1.127441,-10.274809,-1.221374,-2.870229,1443757709.710510,1
-0.032715,-0.107422,-1.140137,-17.328245,30.961832,1.847328,1443757709.740863,1
-0.020264,-0.135498,-1.510254,-19.786259,-10.305344,-2.015267,1443757709.770509,1
0.030273,-0.163818,-2.331787,15.206107,-129.908401,7.572519,1443757709.800547,1
-0.028564,0.198730,-2.095703,-24.091602,15.633588,6.488550,1443757709.830479,1
0.054688,0.148193,-2.063721,-84.610687,15.633588,-38.778625,1443757709.860552,1
0.263428,0.134521,-2.697754,-97.938934,15.633588,-66.748093,1443757709.890633,1
1.049805,0.171143,-2.054932,-233.083969,15.633588,-108.427483,1443757709.920576,1
0.898926,0.364258,-1.478271,-25.694656,15.633588,15.633588,1443757709.950526,1
1.595947,0.336670,2.930420,-144.335876,250.129776,-219.435120,1443757709.980525,1
0.761719,0.185791,-1.404297,-16.900763,250.129776,-113.725189,1443757710.010511,1
0.708984,0.476074,-1.395752,-118.122139,194.122131,-75.251907,1443757710.040580,1
0.286621,-0.585938,-0.724854,-84.412216,182.763351,-100.106873,1443757710.070535,1
0.329102,-0.587646,-0.909912,-95.572517,188.900757,-117.526718,1443757710.100559,1
